URL,Version,Status,OIDs,Name,Title,Descriptino,Used
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSAmbitoFuncionamiento,0.1.1,active,,CSAmbitoFuncionamiento,AmbitoFuncionamiento,"AmbitoFuncionamiento",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSCertificacionInst,0.1.1,active,,CSCertificacionInst,Códigos paa procedimientos de certificación,"Códigos para procedimientos de certificación según Norma 820",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSClasUrgAPS,0.1.1,active,,CSClasUrgAPS,Códigos para clasificación de urgencia en APS,"Códigos para clasificación de urgencia en APS según Norma 820",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSDependenciaAdministrativa,0.1.1,active,,CSDependenciaAdministrativa,DependenciaAdministrativa,"DependenciaAdministrativa",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSEstadoFuncionamiento,0.1.1,active,,CSEstadoFuncionamiento,EstadoFuncionamiento,"EstadoFuncionamiento",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSModalidadAte,0.1.1,active,,CSModalidadAte,Códigos para modalidad atención prestador,"Códigos para modalidad atención prestador según Norma 820",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSNivelPrestador,0.1.1,active,,CSNivelPrestador,Códigos para nivel del prestador,"Códigos para nivel del prestador según Norma 820",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSSexoBiologico,0.1.1,active,,CSSexoBiologico,Códigos para Sexo de Nacimiento de Paciente,"Codigos definidos para el sexo de nacimiento de un paciente en Chile",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSTipoIdentificadorDEIS,0.1.1,active,,CSTipoIdentificadorDEIS,Códigos para tipops de identificadores 820,"Códigos para lo tipos de identificadores según Norma 820, agregando RNPI",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSTipoUrgencia,0.1.1,active,,CSTipoUrgencia,Códigos para tipo de urgencia,"Códigos para tipo de urgencia según Norma 820",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSTiposEstabPub,0.1.1,active,,CSTiposEstabPub,Códigos para tipos de establecimientos públicos,"Códigos para lo tipos de establecimientos públicos según Norma 820",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSTiposEstabPubAPS,0.1.1,active,,CSTiposEstabPubAPS,Códigos para tipos de establecimientos públicos en APS,"Códigos para lo tipos de establecimientos públicos en APS según Norma 820",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSTiposEstabPubEsp,0.1.1,active,,CSTiposEstabPubEsp,Códigos para tipos de establecimientos públicos Especialidades,"Códigos para lo tipos de establecimientos públicos Especialidades según Norma 820",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSTiposEstabPubHosp,0.1.1,active,,CSTiposEstabPubHosp,Códigos para tipos de establecimientos públicos Hospitales,"Códigos para lo tipos de establecimientos públicos Hospitales según Norma 820",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSTiposEstabPubOtros,0.1.1,active,,CSTiposEstabPubOtros,Códigos para tipos de establecimientos públicos categoría otros,"Códigos para lo tipos de establecimientos públicos categoría otros según Norma 820",
https://interoperabilidad.minsal.cl/fhir/ig/mfr/CodeSystem/CSTiposPrestador,0.1.1,active,,CSTipoPrestador,Códigos para tipos de prestadores,"Códigos para lo tipos de prestadores según Norma 820",
